home_listing_id,name,availability,price,image[0].url,url,address.addr1,address.city,address.region,address.country,latitude,longitude,property_type,listing_type
7797486,SE VENDE OPORTUNIDAD DE LOCAL-VIVIENDA,for_sale,100000.00 USD,https://static.tokkobroker.com/w_pics/7797486_52673135534196209094364130508795339226469360679864742498362184068129460085659.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797486,Argentina | Cordoba | Punilla | Villa Carlos Paz | Miguel Muñoz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Miguel Muñoz,-31.441822299999998,-64.501132200000000,house,for_sale_by_agent
7797484,SE VENDE OPORTUNIDAD DE LOCAL-VIVIENDA,for_sale,100000.00 USD,https://static.tokkobroker.com/w_pics/7797484_22266520484558382266686220124433443053213384554257241364175214589461482290651.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797484,Argentina | Cordoba | Punilla | Villa Carlos Paz | Miguel Muñoz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Miguel Muñoz,-31.441822299999998,-64.501132200000000,other,for_sale_by_agent
7797422,DEPARTAMENTO EN VENTA CENTRICO EN PASEO QUATTRO CARLOS PAZ,for_sale,100000.00 USD,https://static.tokkobroker.com/w_pics/7797422_77087151962083981332371545172388293375603606029566800524729286059984621347094.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797422,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.422278699999999,-64.501518300000000,apartment,for_sale_by_agent
7797426,OPORTUNIDAD DEPARTAMENTO UN DORMITORIO EN EDIFICIO VOW,for_sale,100000.00 USD,https://static.tokkobroker.com/w_pics/7797426_31544306390071557350542697162318081435344557528992758758420541970784482244371.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797426,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.420400999999998,-64.491107399999989,apartment,for_sale_by_agent
7797449,SE VENDE CASA EN B° LA QUINTA CON GRAN TERRENO Y VEGETACION,for_sale,100000.00 USD,https://static.tokkobroker.com/w_pics/7797449_101113638982444039707507550078347107856840527953573598730366169046412942200725.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797449,Argentina | Cordoba | Punilla | Villa Carlos Paz | La Quinta,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | La Quinta,-31.429049500000001,-64.512814099999999,house,for_sale_by_agent
7797469,SE VENDE CASA EN B° LA QUINTA A METROS DE BALNEARIO LA HOYA,for_sale,105000.00 USD,https://static.tokkobroker.com/w_pics/7797469_10272772922941583994283390255551028957500558561029243569192261838348262101005.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797469,Argentina | Cordoba | Punilla | Villa Carlos Paz | La Quinta,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | La Quinta,-31.424360700000001,-64.513115099999993,house,for_sale_by_agent
7797503,SE VENDE TERRENO EN BECCIU VILLA CARLOS PAZ,for_sale,105000.00 USD,https://static.tokkobroker.com/w_pics/7797503_40623814106081071884353718176604556381347950965439196852240277514592077338077.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797503,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.412253299999999,-64.508754199999998,land,for_sale_by_agent
7797414,EN VENTA DEPARTAMENTO EN VILLA CARLOS PAZ,for_sale,105000.00 USD,https://static.tokkobroker.com/w_pics/7797414_92179251470767271241882429093447583403641815565956741965997949829707942143772.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797414,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,-31.427849800000000,-64.499491699999992,apartment,for_sale_by_agent
7851704,DEPARTAMENTO EN VENTA EN EL CENTRO DE CARLOS PAZ,for_sale,110000.00 USD,https://static.tokkobroker.com/w_pics/7851704_15643099706609766501207182005409188570438304626104155689402384773845052565295.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7851704,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,-31.4202065,-64.4945315,apartment,for_sale_by_agent
7797349,SE VENDE CASA EN SOLARES DE LAS ENSENADAS VILLA CARLOS PAZ,for_sale,115000.00 USD,https://static.tokkobroker.com/w_pics/7797349_26005365425678163942259035936666933438050590231581332707380180440329993517843.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797349,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.450737700000001,-64.518640000000004,house,for_sale_by_agent
7797474,SE VENDE CASA EN PLAYAS DE ORO VILLA CARLOS PAZ,for_sale,115000.00 USD,https://static.tokkobroker.com/w_pics/7797474_103094701407335958564853959145587702034784417302863856896076891995866136556571.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797474,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.453533905575142,-64.518050999999999,house,for_sale_by_agent
7797413,SE VENDE CASA EN JOSE MUÑOZ VILLA CARLOS PAZ,for_sale,120000.00 USD,https://static.tokkobroker.com/w_pics/7797413_48310197827475132316175678767754445221293142051414284924616268324476328268649.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797413,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,-31.416222300000001,-64.482995399999992,house,for_sale_by_agent
7797437,SE VENDE CASA EN VILLA DEL LAGO CON DEPARTAMENTO,for_sale,120000.00 USD,https://static.tokkobroker.com/w_pics/7797437_72574088379071503145730708874571687833200223991939693309900660107525610885709.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797437,Argentina | Cordoba | Punilla | Villa Carlos Paz | Villa del Lago,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Villa del Lago,-31.393386218550602,-64.507043999999993,house,for_sale_by_agent
7797443,SE VENDE CASA EN BARRIO CERRADO EL DORADO,for_sale,120000.00 USD,https://static.tokkobroker.com/w_pics/7797443_20249714391648278709052323593192291284520039206072390846615768486113342366058.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797443,Argentina | Cordoba | Cordoba Capital | San Antonio,,,Argentina | Cordoba | Cordoba Capital | San Antonio,-31.472654674208953,-64.518955000000005,house,for_sale_by_agent
7797348,EN VENTA CASA EN VILLA CARLOS PAZ CERCANA AL CENTRO,for_sale,120000.00 USD,https://static.tokkobroker.com/w_pics/7797348_11102792307575232556499598387817334495696470726825148707994980446598502802899.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797348,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.428310799999991,-64.498389000000003,house,for_sale_by_agent
7797487,SE VENDE LOTE EXCLUSIVO EN CABALANGO,for_sale,120000.00 USD,https://static.tokkobroker.com/w_pics/7797487_82145229314477579699663715623549735297945219379164491171095073645159711521578.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797487,Argentina | Cordoba | Punilla | Malagueño,,,Argentina | Cordoba | Punilla | Malagueño,-31.396026240281319,-64.551961399999996,land,for_sale_by_agent
7854593,DEPARTAMENTO EN VENTA VENETO VILLAGE RESORT,for_sale,120000.00 USD,https://static.tokkobroker.com/w_pics/7854593_99047668421404442615201455737735957374448215256375406025132562371635700010571.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7854593,Argentina | Cordoba | Punilla | Villa Parque Siquiman,,,Argentina | Cordoba | Punilla | Villa Parque Siquiman,-31.3445356,-64.4751632,apartment,for_sale_by_agent
7797380,EN VENTA DEPARTAMENTO CENTRICO VILLA CARLOS PAZ,for_sale,125000.00 USD,https://static.tokkobroker.com/w_pics/7797380_113189494195700453824290466344982436583987938559580798833243967248506974463678.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797380,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.423112599999999,-64.498462199999906,apartment,for_sale_by_agent
7797429,DEPARTAMENTO EN VENTA EN EL CENTRO DE CARLOS PAZ - PILETA - SUM - GYM,for_sale,128000.00 USD,https://static.tokkobroker.com/w_pics/7797429_23266484143265962486304639653479519125311704506568405195118304451190866767098.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797429,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.424543899999999,-64.498650199999900,apartment,for_sale_by_agent
7797466,SE VENDE CASA EN LAGO AZUL VILLA CARLOS PAZ EXCELENTES VISTAS,for_sale,130000.00 USD,https://static.tokkobroker.com/w_pics/7797466_74526421836915646826922551763031369762086793439823788120015813675862149172631.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797466,Argentina | Cordoba | Punilla | Villa Santa Cruz Del Lago,,,Argentina | Cordoba | Punilla | Villa Santa Cruz Del Lago,-31.373268006562149,-64.484210500000003,house,for_sale_by_agent
7797393,EN VENTA DEPARTAMENTO EN BOMBAS BRASIL,for_sale,130000.00 USD,https://static.tokkobroker.com/w_pics/7797393_100816049858803240985147668597508664952278257796337954580032746613240869708658.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797393,Argentina | Cordoba | Cordoba Capital,,,Argentina | Cordoba | Cordoba Capital,-27.141957399999999,-48.513309100000000,apartment,for_sale_by_agent
7797354,EN VENTA DEPARTAMENTO EN VILLA CARLOS PAZ A ESTRENAR,for_sale,130000.00 USD,https://static.tokkobroker.com/w_pics/7797354_45723542291824527949825693967072340375268746110088011563972823999046086575883.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797354,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,-31.429577200000000,-64.496692299999907,apartment,for_sale_by_agent
7871504,"Departamento en venta en Venetto Villa, Villa Parque Siquiman",for_sale,130000.00 USD,https://static.tokkobroker.com/w_pics/7871504_114457517358938497171543298671423252290834644412023326633647980166582559197744.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7871504,Argentina | Cordoba | Punilla | Villa Parque Siquiman,,,Argentina | Cordoba | Punilla | Villa Parque Siquiman,-31.3445356,-64.4751632,apartment,for_sale_by_agent
7797372,SE VENDE CASA EN CUESTA BLANCA VILLA CARLOS PAZ,for_sale,135000.00 USD,https://static.tokkobroker.com/w_pics/7797372_71184665905350184327666431056290683913375195579494553742140292714065446163963.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797372,Argentina | Cordoba | Alta gracia,,,Argentina | Cordoba | Alta gracia,-31.483888007167816,-64.577034999999995,house,for_sale_by_agent
7797403,EN VENTA CASA CON GRAN LOTE LAS ENSENADAS VILLA CARLOS PAZ,for_sale,135000.00 USD,https://static.tokkobroker.com/w_pics/7797403_80819746695432218188637099058876904597604006040376270435838897747448937585256.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797403,Argentina | Cordoba | Punilla | Villa Carlos Paz | Solares de las Ensenadas,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Solares de las Ensenadas,-31.456550799999998,-64.518209299999995,house,for_sale_by_agent
7797430,SE VENDE HERMOSA CASA EN VILLA SANTA CRUZ DEL LAGO,for_sale,135000.00 USD,https://static.tokkobroker.com/w_pics/7797430_19775537477545130613211144439943808818827202927742304953276055334254150947830.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797430,Argentina | Cordoba | Punilla | Villa Santa Cruz Del Lago,,,Argentina | Cordoba | Punilla | Villa Santa Cruz Del Lago,-31.369052499999998,-64.517725900000002,house,for_sale_by_agent
7797461,HERMOSA CASA EN VENTA EN SAN NICOLAS 2 SECCION,for_sale,140000.00 USD,https://static.tokkobroker.com/w_pics/7797461_44537793266367607751017103303459245089888340514875263496508272203179805930372.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797461,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.433876300000001,-64.455665699999997,house,for_sale_by_agent
7797368,EN VENTA CASA EN VILLA CARLOS PAZ,for_sale,140000.00 USD,https://static.tokkobroker.com/w_pics/7797368_17369806899444167703957700698395972191363602606330925822088918428454078099921.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797368,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.428143699999999,-64.495687699999905,house,for_sale_by_agent
7797424,HERMOSA CASA EN VENTA EN SAN NICOLAS 2 SECCION,for_sale,140000.00 USD,https://static.tokkobroker.com/w_pics/7797424_93791858762191042243135838775652018264801191228049642375936065710198128371923.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797424,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.433567400000001,-64.459115799999906,house,for_sale_by_agent
7846976,CASA EN VENTA EN CARLOS PAZ,for_sale,140000.00 USD,https://static.tokkobroker.com/w_pics/7846976_99500280913775014681592301416784652988887772341829510520757887721440462728356.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7846976,Argentina | Cordoba | Punilla | Villa Carlos Paz | Villa Suiza,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Villa Suiza,-31.4142627,-64.5016832,house,for_sale_by_agent
7797379,EN VENTA DEPARTAMENTO EN VILLA CARLOS PAZ,for_sale,145000.00 USD,https://static.tokkobroker.com/w_pics/7797379_6802308552954954748517579729482509567280743601429339685338740064619577124029.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797379,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.412600199999999,-64.491414599999998,apartment,for_sale_by_agent
7797388,SE VENDE DEPARTAMENTO A ESTRENAR EN VILLA CARLOS PAZ,for_sale,145000.00 USD,https://static.tokkobroker.com/w_pics/7797388_47863079976960985557661166834500633953330504074361034243042374796820489320981.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797388,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,-31.417457100000000,-64.487106400000001,apartment,for_sale_by_agent
7797406,SE VENDE DUPLEX EN VILLA CARLOS PAZ CERCANO A COSTANERA,for_sale,150000.00 USD,https://static.tokkobroker.com/w_pics/7797406_3304190328242916031753238737657449285681883567643954510943840717227141432200.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797406,Argentina | Cordoba | Punilla | Villa Carlos Paz | Sol y Lago,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Sol y Lago,-31.406583000000001,-64.484474599999998,apartment,for_sale_by_agent
7797370,SE VENDE CASA EN VILLA LAGO AZUL CARLOS PAZ,for_sale,150000.00 USD,https://static.tokkobroker.com/w_pics/7797370_72761717369652640595571642566368380836408350619365448387291735627646010535812.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797370,Argentina | Cordoba | Punilla | Villa Santa Cruz Del Lago,,,Argentina | Cordoba | Punilla | Villa Santa Cruz Del Lago,-31.374506733865960,-64.482254999999994,house,for_sale_by_agent
7797355,DEPARTAMENTO EN VENTA EN CARLOS PAZ - EDIFICIO PASEO NAMBA,for_sale,150000.00 USD,https://static.tokkobroker.com/w_pics/7797355_84750641616624355296686249149483217275460516572905794442409407635264273521246.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797355,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.419080699999998,-64.490859700000001,apartment,for_sale_by_agent
7797458,SE VENDE CASA CENTRICA EN VILLA CARLOS PAZ,for_sale,150000.00 USD,https://static.tokkobroker.com/w_pics/7797458_50188312312525225166513549444859827091778134110092185580092902720248939129223.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797458,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.415203000000001,-64.502179600000005,house,for_sale_by_agent
7797445,"SE VENDE PROPIEDAD DE DOS DORMITORIOS MAS DEPARTAMENTO Y LOCAL EN BARRIO JOSE MUÑOZ,",for_sale,155000.00 USD,https://static.tokkobroker.com/w_pics/7797445_18078884893499437626441443638950885070824978184501780312593253819973696382231.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797445,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,-31.425822099999990,-64.492220000000003,house,for_sale_by_agent
7797441,EN VENTA CASA EN VILLA CARLOS PAZ,for_sale,160000.00 USD,https://static.tokkobroker.com/w_pics/7797441_29213652097315740550974067011133613333624323379834522531538013406182029182488.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797441,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.458573093206304,-64.505583999999998,house,for_sale_by_agent
7797418,SE VENDE DEPARTAMENTO DOS DORMITORIOS EN LOS OLIVOS IV,for_sale,170000.00 USD,https://static.tokkobroker.com/w_pics/7797418_78074076187217076976891375619168955244937849382568053292508004277527863158607.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797418,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.420928099999990,-64.495440999999999,apartment,for_sale_by_agent
7797375,DEPARTAMENTO CÉNTRICO EN VILLA CARLOS PAZ DE CATEGORÍA EN VENTA,for_sale,174000.00 USD,https://static.tokkobroker.com/w_pics/7797375_57488510768887301237344947220227303869708520079665342675588976739426464062220.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797375,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,-31.422460999999998,-64.494777700000000,apartment,for_sale_by_agent
7867397,Departamento en venta en Villa Carlos Paz,for_sale,175000.00 USD,https://static.tokkobroker.com/w_pics/7867397_113422772729698510473039898851302979263000187282411302927589580858951778385461.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7867397,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.4221425,-64.4931071,apartment,for_sale_by_agent
7797362,EN VENTA COMPLEJO EN VILLA CARLOS PAZ,for_sale,179000.00 USD,https://static.tokkobroker.com/w_pics/7797362_35082431530220746146088126199744703532422568231407046404945930030396027660389.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797362,Argentina | Cordoba | Punilla | Villa Carlos Paz | Solares de las Ensenadas,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Solares de las Ensenadas,-31.446033118251154,-64.516643999999999,house,for_sale_by_agent
7797467,CASA EN VENTA EN BARRIO JOSE MUÑOZ VILLA CARLOS PAZ,for_sale,180000.00 USD,https://static.tokkobroker.com/w_pics/7797467_30375848058488744191236400321147157888664642148593912098681572866346353641560.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797467,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | José Muñoz,-31.420782800000001,-64.499214100000003,house,for_sale_by_agent
7797492,LOTE EN VENTA EN B° VILLA DEL LAGO - 4652 M2 - OPORTUNIDAD,for_sale,180000.00 USD,https://static.tokkobroker.com/w_pics/7797492_87404459730762843561604599310320403083194470160401328362482492008459195179250.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797492,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.403843265111127,-64.498998000000000,land,for_sale_by_agent
7797364,EN VENTA CASA EN LAS ENSENADAS VILLA CARLOS PAZ,for_sale,180000.00 USD,https://static.tokkobroker.com/w_pics/7797364_4617685762523180269445185706899919536412812198039963993583041197547274102023.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797364,Argentina | Cordoba | Punilla | Villa Carlos Paz | Solares de las Ensenadas,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Solares de las Ensenadas,-31.448939700000000,-64.510338599999997,house,for_sale_by_agent
7797408,"IMPORTANTE TRIPLEX EN VENTA EN SANTA RITA, VILLA CARLOS PAZ",for_sale,185000.00 USD,https://static.tokkobroker.com/w_pics/7797408_114221559827342928505388074439899538258684915105138509838670381109521083631543.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797408,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.403385000000000,-64.478251000000000,apartment,for_sale_by_agent
7797410,SE VENDE DEPARTAMENTO EN VILLA CARLOS PAZ FLIA DERQUI,for_sale,190000.00 USD,https://static.tokkobroker.com/w_pics/7797410_65156220330719807437630664026147042340850168543175439361584317962105345952113.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7797410,Argentina | Cordoba | Punilla | Villa Carlos Paz,,,Argentina | Cordoba | Punilla | Villa Carlos Paz,-31.412320900000000,-64.494175999999995,apartment,for_sale_by_agent
7828907,DEPARTAMENTO EN VENTA CENTRO DE CARLOS PAZ 2 DORMITRIOS AMOBLADO,for_sale,190000.00 USD,https://static.tokkobroker.com/w_pics/7828907_7424761520570379828200964416890458382099336560296922403355410410967592127.jpg,https://www.biderbostgrupodesarrollista.com/Propiedades/7828907,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,,,Argentina | Cordoba | Punilla | Villa Carlos Paz | Centro,-31.4221425,-64.4931071,apartment,for_sale_by_agent
